1878	6	522
1869	0	3666
228	2	2001
46	10	3938
1128	0	3211
1352	2	1501
964	6	392
1625	3	1437
3910	2	1048
1447	2	1276
1816	0	2756
1545	8	341
230	2	13
1327	0	651
2916	2	2906
3083	0	2100
2316	8	3026
1640	3	386
1856	0	3748
2033	9	1506
2288	1	4231
457	9	2784
3588	2	1920
2418	9	1192
3082	0	2114
475	6	3265
2080	0	115
2693	8	655
216	8	339
3934	2	2155
2523	0	580
3938	2	24
3574	0	72
2588	2	4091
202	9	1597
295	0	4091
4044	8	1736
1560	3	3115
3974	2	2924
318	0	423
788	0	3656
768	10	902
2624	3	1865
3335	2	3999
3839	2	3751
3899	2	2049
266	1	60
757	3	1324
3527	2	4171
2397	6	1081
2263	3	1691
2725	0	988
2423	9	1050
2807	2	1289
2292	0	2702
3213	0	1186
1783	0	3160
1880	10	730
3533	2	1538
166	3	1165
2962	2	2142
3870	2	1777
552	2	2154
2727	8	3264
3293	2	3263
2034	10	109
3428	10	2158
680	9	1597
3863	2	1283
3078	0	288
2839	8	113
301	2	2145
1027	0	1250
758	3	3342
614	1	517
3249	2	3999
4227	2	1382
3154	9	72
942	0	2780
2898	3	3139
88	2	1985
200	10	2109
1249	1	543
588	9	1192
2875	8	652
2889	10	1050
1403	0	1763
1505	6	338
3935	2	4117
3961	0	3263
1952	6	1509
2133	2	4037
3846	2	3210
2308	8	4012
4007	1	2060
507	0	1763
2409	2	1382
4221	2	13
1075	1	1967
1079	2	3847
1393	3	3249
3183	2	282
3410	2	2995
2103	10	635
4180	3	1050
1978	2	4171
629	2	325
2181	0	1941
1610	0	22
2818	9	1597
1127	2	27
2642	3	4119
1471	1	2029
2490	3	1760
560	3	1416
217	8	1036
1560	3	488
4097	1	2845
4084	1	2776
3175	2	11
4151	8	771
3601	2	2128
559	9	3040
1912	3	651
2069	3	1521
2276	2	3579
1261	2	2653
2133	2	1382
2005	3	2019
920	9	2669
3010	2	3759
3661	2	3242
2638	2	1688
1675	0	2143
1490	3	3632
1517	2	13
3782	2	3149
1308	2	3691
825	3	102
317	2	1241
647	0	3263
3525	2	474
1814	8	3583
1184	0	4159
507	0	2551
1993	1	53
1516	0	4008
3163	2	3109
2759	2	941
3572	0	2109
211	0	1932
3333	2	2968
2562	10	3554
2159	0	1760
1374	2	16
1949	0	2934
2415	6	2240
2382	0	1669
3146	2	3054
1505	9	4089
2853	3	1863
2880	3	3105
3943	2	2956
1604	2	3627
1056	0	1324
2691	3	918
4214	9	948
187	5	626
620	2	2044
457	2	1143
3960	2	1635
3843	2	1048
2485	5	2947
2439	5	1883
1000	9	102
2488	0	1120
2553	10	1964
2293	0	2921
1059	0	3114
3342	2	1889
2321	8	2662
578	3	305
2022	3	1502
824	10	1416
164	2	366
881	0	3757
2464	3	424
1393	3	1902
1634	2	3994
135	8	3052
1252	0	2793
3777	0	1431
1953	3	2152
3891	2	595
2691	8	3875
2635	3	863
1849	3	3133
3554	2	3257
1541	2	1457
629	2	1445
3369	0	271
229	0	631
99	0	716
2148	0	984
3107	0	2912
1908	2	86
2870	10	3446
546	9	3696
2090	5	362
2109	1	1042
1411	2	2118
1401	2	474
945	1	2993
1787	0	537
1344	2	4042
2908	7	3687
1497	10	244
620	2	1434
832	1	3731
1511	2	579
2707	8	3205
727	9	3040
1703	2	3121
667	2	3230
1815	0	1301
2080	0	23
3943	2	3627
3958	2	2173
1455	2	6
2973	1	1042
1760	2	2936
1848	2	3042
3078	0	1537
3110	8	3308
453	2	3200
2249	1	3096
3973	2	2797
3847	1	2898
2640	0	2175
2675	5	1299
1644	2	4114
3927	2	3811
3588	0	631
189	2	377
2460	3	3795
3055	9	447
1188	5	3397
913	2	1116
2110	0	2181
3975	2	2146
1424	2	1067
2626	2	2138
2749	0	1900
1750	8	3805
2625	10	2540
842	0	3264
2594	0	1471
2039	3	4028
532	0	1702
1926	2	2075
1533	2	3893
1882	3	3614
2320	0	1471
1570	9	1932
1452	0	2653
2635	10	2115
1915	2	2726
2276	2	329
1112	2	512
2366	2	1252
567	0	1565
2181	2	2938
2043	3	1324
480	2	1233
2675	3	400
2198	8	988
2037	3	3505
2352	10	701
463	2	36
1577	3	3333
229	2	1601
2573	9	3115
1528	9	2114
2309	0	4091
1968	3	1254
3449	2	2667
923	2	3169
1013	0	1974
2	2	1024
3528	2	1484
1806	3	2772
1037	1	750
121	8	2086
2615	5	1097
2345	8	362
2042	1	2384
1380	2	2824
2934	0	3839
2556	3	2152
3828	2	3249
2625	10	1100
2325	10	2445
3172	0	3105
1311	8	3089
2900	9	2802
4074	2	1434
3166	3	1565
1610	0	3758
2896	9	737
714	0	115
4214	1	1575
1655	1	1837
2362	1	1021
4078	8	2006
3674	0	415
3333	2	2147
3849	2	2177
3868	2	473
2336	5	3511
87	3	1264
2571	3	23
2457	3	1804
2341	0	444
574	1	2439
687	1	4215
1450	0	2912
2278	1	2392
147	2	383
1651	3	4089
2133	2	1270
48	3	514
69	2	2142
3978	2	3267
2349	2	329
1679	0	3134
2625	3	2137
1130	6	116
1817	9	1839
2129	3	1464
3908	2	3062
2721	10	3511
2606	3	1521
1510	2	28
783	5	3075
376	8	4012
3614	2	86
1815	0	2190
1241	0	2551
3041	2	523
1399	2	2989
2614	1	2417
97	2	4114
1521	2	2759
878	9	447
146	5	362
450	0	1761
394	2	1482
2518	3	2648
1616	3	3194
3002	2	1067
4229	3	3696
2330	3	2772
3264	9	386
2329	0	3249
786	10	716
745	7	3655
3809	3	3505
945	1	2900
3624	0	2629
2375	0	2185
3740	2	2955
1212	3	902
289	2	2796
4246	3	1846
674	2	2653
1984	0	1669
3821	2	4117
438	2	2599
835	3	648
2359	0	275
1723	3	3696
2476	1	714
3387	2	2441
2535	8	3278
781	3	1776
2555	0	1324
4045	10	3716
3932	2	1270
1179	0	1471
2124	3	1863
3317	2	1875
3163	2	1629
489	2	2181
1059	2	1339
2994	2	2133
1672	2	3234
1986	6	4215
829	9	1565
2450	8	1555
2000	2	2760
821	9	804
1480	2	2932
3701	2	3267
1319	2	1626
3562	1	3152
907	3	2053
4210	1	318
3925	2	4135
358	2	2190
487	5	4152
650	2	2511
2305	0	4032
3728	0	537
2614	9	3194
2313	5	778
2433	5	3280
3822	2	4139
2562	5	3284
2226	10	489
304	0	3996
3117	0	3698
3588	0	1887
1642	3	2114
733	1	2373
3839	2	3060
2543	6	3257
2525	0	1231
3614	2	2181
1575	0	4026
145	3	3471
3840	2	414
1101	2	253
859	9	3921
727	9	1748
1874	3	1597
2807	2	2969
1056	5	2169
4246	3	3264
3083	2	4130
174	0	2660
2856	9	1839
1663	0	1192
633	8	3089
1800	2	2921
166	8	3222
438	8	2659
3825	2	1940
964	8	4013
92	0	1451
2813	6	1524
3899	1	1641
3813	1	1429
573	2	3579
11	0	3738
2264	3	1149
1780	2	2976
3199	2	2094
2880	0	378
2200	10	1099
1176	3	3333
3165	1	1209
3924	2	1950
621	2	1247
2565	0	3129
3912	2	1349
3331	2	3257
1193	0	1140
3560	2	1743
2264	0	1669
2011	2	572
704	7	377
3080	2	1121
488	0	1245
2491	8	872
2434	0	1932
3684	0	2062
1213	10	3892
2958	0	1705
931	5	3987
2525	2	1805
1114	2	2574
2182	9	514
3934	2	2760
18	0	554
3078	0	1341
423	0	2018
886	2	3265
168	1	2455
2956	0	1268
2673	9	2019
4149	10	3252
2603	1	2792
1202	1	2343
145	0	718
1124	2	1276
3273	2	270
1393	3	2772
3068	0	1506
1394	2	474
2579	9	4023
1042	8	3034
578	3	514
3888	2	3691
3974	2	1317
767	1	4011
1934	0	1339
1892	1	1483
3937	2	71
4096	0	3667
3614	2	445
1315	0	1555
567	0	510
2808	2	3627
958	0	4157
4210	1	1483
1820	3	716
2715	0	1120
2293	0	1471
4248	2	2142
2708	8	2004
4023	0	2780
2590	10	3488
1089	2	4099
4052	1	3084
3588	2	3109
788	9	386
3188	0	1192
1196	3	3333
3839	2	1536
3868	2	1382
140	3	718
2057	0	3129
4062	0	1669
3789	2	229
1318	0	4189
2127	9	3861
497	0	3736
851	10	3032
2979	2	3183
2605	0	2774
1336	1	299
1909	0	2572
2641	0	3503
3372	2	3095
916	10	718
3395	2	1289
1042	10	1140
1157	3	3576
3997	2	13
1497	3	869
1411	2	2142
2808	2	2021
3022	3	1565
1655	5	3331
3740	2	329
3055	3	2019
1552	1	87
2598	0	3262
1153	1	3786
1854	9	1174
119	0	997
194	5	3498
2830	9	2019
748	9	3342
2499	9	1597
3802	2	1067
4188	2	1804
2843	0	2179
2410	10	4028
1919	0	1863
716	0	2653
1620	9	2841
240	1	3122
152	5	1162
2204	3	3939
3394	2	3249
641	2	1289
465	2	1373
1135	2	3246
3396	2	2155
714	9	1254
795	0	2158
1904	2	1498
3235	0	72
920	0	2669
3392	2	79
3029	3	3698
2626	2	3079
69	2	2181
4087	1	123
634	3	386
1767	2	3439
2594	1	2294
3835	0	3439
3372	2	288
2792	0	3666
670	1	2451
3163	2	234
1548	10	1371
1866	3	2445
621	2	1227
1686	9	629
1872	2	1289
850	9	437
2691	3	3308
1568	0	115
3513	2	3651
4028	9	1324
1577	5	1562
311	2	4117
1913	2	71
2396	5	2678
1127	2	47
1818	0	4091
2144	1	550
1228	2	519
608	2	1376
2625	10	4054
3888	2	1985
2769	3	869
2330	9	1863
1066	0	3000
2299	3	1324
2669	2	2653
2412	3	3767
2438	3	2815
1517	2	518
4238	9	3216
2814	0	2854
3611	0	1546
1341	2	3048
3273	2	1352
4074	0	1293
831	5	3397
2501	6	2056
2691	8	2876
133	8	1039
1145	0	3114
4240	0	2912
2644	0	143
1723	9	1324
4207	3	3696
2513	0	580
3096	8	15
1464	2	2796
1128	8	1311
4222	9	386
3950	2	746
1042	10	1431
2879	0	1331
2219	0	3198
3785	2	1673
3305	2	3697
2239	3	1192
3372	2	1516
1112	2	2665
4223	10	4013
3080	2	4117
1108	10	1695
1416	2	4059
3484	2	24
702	2	3439
2468	3	1760
2493	6	3602
430	0	2934
1622	3	785
1253	2	3199
276	0	2780
2015	2	3267
1417	2	1463
2835	3	3249
3958	2	2512
2723	3	1291
164	0	1535
588	10	742
2610	8	2492
1837	3	1050
296	0	2630
1969	2	1471
1683	2	308
2454	5	4009
913	2	1317
3982	0	2653
2252	3	3666
2957	0	1748
3773	2	1949
4052	3	1727
773	2	1032
1268	2	2794
3837	2	474
2081	1	2852
233	2	3121
2084	3	3839
953	2	1023
1916	2	4117
3302	2	2122
3536	2	2653
2580	6	1046
2244	1	2577
3377	2	9
3262	0	3343
3306	2	4117
1924	2	3893
3855	2	1450
2549	9	3129
2638	2	3754
1606	0	2784
2125	0	554
3473	2	1229
2623	3	3835
3635	2	1270
2547	3	2912
587	8	1399
1405	2	944
4166	10	2815
217	0	3278
2133	2	251
3164	2	2826
3767	2	527
194	10	3052
3987	10	2815
1636	8	948
3111	0	1863
2875	9	3040
1869	0	1705
3458	2	3263
3639	1	1321
230	2	2577
3950	2	1940
915	9	3301
3514	2	1289
2624	8	305
3249	2	1743
3950	2	1270
432	0	1824
1490	5	3879
1083	5	3326
3284	6	3257
2491	3	1691
2626	2	4225
1468	2	473
641	2	3253
3783	2	2933
1424	2	1289
906	0	1264
2339	0	300
1867	0	444
1228	2	1754
2835	6	2788
2438	3	4243
479	2	3893
1874	9	1324
3798	2	740
3741	2	38
1207	2	4239
2856	3	3795
457	2	430
15	2	2995
1972	1	1571
172	3	3249
3569	0	3105
3406	2	4060
3922	2	1193
3947	2	1238
3128	2	1950
4018	3	629
3264	9	2053
452	2	1382
2853	0	3211
3798	2	1858
1684	0	651
50	6	3265
2234	3	1804
3319	10	1665
1610	0	3679
3764	2	3739
2043	3	1245
3986	3	102
699	2	3730
4188	2	3754
1780	2	13
2908	7	366
3402	2	572
913	2	3614
2314	7	3327
2867	0	4159
1275	3	1846
3434	2	2021
229	2	2938
3795	2	2551
923	2	2938
230	2	1538
2487	10	1186
4047	8	3583
3415	3	3505
2606	3	2170
2871	1	1987
1616	9	2912
2558	9	3235
2325	9	3114
4188	2	3106
3155	2	2001
1925	0	2858
3161	2	731
1362	2	1987
906	9	3040
3369	2	1948
2714	8	1039
3869	2	2958
643	2	1903
2078	5	409
1461	3	3795
833	10	3716
3996	2	2933
3588	0	2572
3984	2	1977
1600	0	471
598	2	3651
3745	0	488
4105	9	1416
3536	2	1270
124	2	1006
3536	2	3
2272	9	1902
545	9	1565
57	2	2760
2708	8	872
2090	0	1669
3932	2	2142
2061	3	2851
2363	1	4107
2249	9	3129
2640	10	2616
2260	0	1669
1533	2	2510
1271	3	2772
4197	10	2015
3946	2	3050
3095	0	2753
3717	2	1999
1505	9	514
3480	2	2443
3140	2	1795
2207	0	537
1025	2	1067
1532	9	2848
3765	2	1248
2487	8	3034
1516	2	2938
254	1	2917
3423	2	4117
3107	0	3105
3529	2	2956
3882	2	2783
2722	1	3170
3629	2	229
1156	2	1225
2214	0	4091
1874	3	125
2890	5	3788
2790	6	3691
2035	6	3243
4222	3	125
2373	3	447
2741	8	2654
1630	2	731
2302	3	3939
2878	0	488
3932	2	2964
467	2	2120
3175	2	3109
2486	3	400
1921	2	384
3833	2	79
64	2	1538
3703	1	727
426	1	810
881	9	1378
3447	2	4061
147	6	3556
130	2	4121
2033	8	3549
2231	5	772
1960	0	1301
1579	9	3212
1123	2	2933
2439	1	3084
1931	2	1760
2759	2	508
2041	0	3039
1065	2	1185
2198	5	3407
2319	1	4204
450	0	241
843	3	386
2928	2	2827
2832	3	1192
2312	0	4116
846	3	3197
3662	2	285
2468	3	1804
70	9	2152
3080	2	193
3624	2	2110
1228	0	3182
1180	2	1030
4246	5	2977
3767	2	943
3968	2	79
435	1	4208
3777	0	4189
3081	9	2019
40	3	1899
3361	2	1067
2528	3	1760
2583	2	2141
1956	1	2090
1537	2	1225
82	2	1601
775	0	23
487	3	2934
3842	2	1189
2931	1	1386
2808	2	253
2240	3	102
3111	3	3861
2377	0	1496
465	2	1237
2125	2	1270
850	3	2670
1570	9	556
3291	0	3576
2486	8	451
2182	6	1885
3218	1	2555
3351	7	377
3544	2	2122
2305	2	3687
1253	2	1065
643	2	1106
3333	2	2154
2463	3	2020
1656	6	2009
3402	2	1845
762	9	1324
1970	0	2934
2626	0	3667
2902	8	2275
511	3	1192
2615	5	3382
567	3	1008
3640	0	3439
2592	3	3698
4136	3	1464
2575	2	1085
958	0	638
26	2	3058
909	9	2102
1065	0	342
1584	3	102
3476	2	3596
768	10	3673
2590	8	1162
3094	1	1948
354	8	3446
801	9	3115
2889	10	2276
2699	0	2077
675	3	1293
838	9	2659
3138	2	1977
1763	0	2629
3770	2	2023
2612	5	3602
1969	2	4091
1193	8	3823
1340	2	473
913	2	2138
3007	0	1332
3283	2	3263
722	0	3439
2177	0	4129
629	2	4146
1098	2	3257
1211	3	1597
895	8	2734
1065	2	2186
2650	10	3823
68	2	1023
23	2	3180
276	9	744
3138	2	3012
3417	2	2187
231	2	2094
3462	2	1788
1843	2	1289
3873	2	3
1241	0	3010
2030	6	4190
1874	6	4190
2418	10	3492
1475	0	1089
1853	9	3040
2133	8	3583
2232	3	1464
3458	2	1804
2378	0	1791
2849	3	1760
254	0	1149
3619	2	3234
1362	2	314
1586	1	2270
432	3	2965
1859	0	2982
3839	2	4060
3876	2	1065
1786	2	3234
3911	2	89
3775	2	1286
2954	9	2019
130	0	1041
1620	10	1577
4017	10	3839
301	0	1887
2422	0	2045
1202	3	2772
1914	2	731
3750	2	1270
2009	6	2918
1469	3	3795
4246	3	2445
3911	2	473
1662	8	4033
2117	2	1694
929	1	202
1668	0	3095
529	10	244
1836	1	3573
3221	0	1863
4088	2	1539
2741	5	3227
489	2	1766
1516	2	2110
3016	0	580
1820	6	295
674	2	3242
232	0	3000
1049	3	3614
409	2	1376
1222	0	1371
3049	0	1932
613	3	3601
1500	0	2780
680	3	2019
3550	2	1538
3426	2	4117
2535	0	1244
701	1	2423
410	0	3693
584	3	3939
1394	2	1977
1666	8	2310
164	2	1289
2785	2	1337
480	2	2796
2066	2	1509
3898	2	1270
2125	0	1293
803	2	2772
3221	0	3129
699	2	1410
3688	6	1634
429	0	4116
2558	3	1670
3132	2	314
920	9	717
2325	0	580
3082	0	2020
453	2	28
598	2	1248
3417	2	79
164	2	4130
4232	1	252
2341	3	1464
2006	2	1471
130	0	4032
423	2	1580
3528	2	3754
248	8	875
781	9	3114
862	3	3125
3839	2	4099
2446	1	4081
1177	6	3124
3432	2	1270
3719	10	2517
53	10	4243
2902	3	2912
1998	0	240
1477	9	1250
2401	3	2191
586	1	1803
1511	2	1317
3676	9	3264
1691	2	3120
1154	0	1932
4230	2	308
2699	0	2756
3786	2	283
1013	0	3667
883	0	1669
2292	3	2020
1554	0	3198
4228	10	3353
3291	9	3115
2124	9	1863
768	9	1477
3152	8	3626
3331	2	3262
832	3	2053
2766	2	3263
3871	2	3588
3173	2	3200
2157	2	3078
2612	5	3205
2835	8	900
3116	2	3265
3134	2	3994
3845	2	1770
2000	2	2143
3529	2	1410
186	9	1304
161	1	2027
3872	2	27
2033	0	1464
1053	2	1070
519	0	229
3303	2	2128
2249	1	2331
3939	2	1999
3887	2	3253
2942	3	125
3608	1	2451
1525	2	2051
3108	3	1937
3318	2	1699
3836	2	1351
828	9	3673
2765	0	1252
3767	2	3997
3986	3	514
1822	2	1439
3357	2	3263
3387	2	9
3528	2	2755
2953	2	932
2406	2	473
150	5	712
1939	2	1266
2864	3	2661
179	8	1162
2810	2	3151
1279	0	4159
2836	0	275
4195	0	651
1230	10	244
3777	10	3823
3107	3	1506
3519	2	550
1418	2	1755
2680	3	1035
727	0	1597
3795	2	1784
521	2	4021
3535	2	1635
850	3	4028
954	0	2305
2489	9	1506
2523	0	554
1207	9	4158
4080	3	3795
1811	0	2828
4079	1	2392
2891	3	3757
3072	0	1451
3387	2	629
747	10	737
1938	6	1624
2192	0	3095
564	0	2114
2505	2	3651
2278	0	75
436	0	1474
8	8	381
2517	1	1505
1014	0	983
618	3	1902
494	2	1755
2474	3	2057
3798	2	2510
2378	0	1670
3380	2	3109
2951	5	122
1303	9	3264
3969	2	3106
2638	2	1645
2644	10	3554
4203	9	1736
2419	3	102
2473	9	3167
4168	0	1432
3178	0	2092
2689	8	1035
135	6	33
3354	2	1804
4230	10	337
584	1	929
544	5	167
1915	2	996
3869	2	2726
3249	2	1734
2266	3	2912
119	3	3861
856	1	1042
1792	1	924
638	2	3271
916	10	3471
239	2	329
3539	2	1977
2711	0	1565
3233	2	3153
2237	0	3439
1817	9	1918
821	0	3301
3481	2	1023
2493	3	2096
4240	3	2780
923	2	595
2454	9	2096
1808	1	3168
119	0	2912
1253	2	4168
1341	2	3675
4087	0	716
475	0	2020
1259	3	400
913	2	2574
4207	3	1250
3277	2	9
2183	6	3124
3056	3	386
3525	2	1289
3519	2	3651
1874	3	447
1616	0	3829
229	0	4008
2325	0	1776
1056	3	2934
2811	2	1382
759	0	1565
1880	8	3879
666	3	3698
1230	9	4013
4018	3	1245
1037	3	3333
986	3	2019
2617	2	3257
810	9	3040
2485	3	1050
3213	2	366
761	0	2088
1154	0	582
150	5	626
2796	0	3182
3095	10	3488
984	2	1669
1760	2	90
3388	2	1096
2081	6	3579
3869	2	2173
2235	0	2015
904	3	635
2624	10	4109
1234	0	3163
2543	8	182
2251	8	1801
4108	1	3087
1464	2	1653
3825	2	1270
4216	8	712
16	1	3739
1609	5	1972
3796	0	1471
1489	0	2854
1245	2	2837
1042	8	3475
1818	1	58
3402	2	2919
1284	10	3230
3836	2	1023
1753	0	1839
2340	1	2217
3539	2	3735
1441	2	2813
248	8	1769
2941	3	3795
2556	9	78
2749	0	3711
406	1	1212
224	2	2963
2696	3	1162
713	8	2105
2602	3	4089
1849	9	2019
1573	9	2019
1512	2	240
87	3	2019
405	2	1894
2427	1	3668
2898	3	1597
58	10	2908
2611	8	3478
233	2	86
547	6	651
3763	2	1096
1571	3	1565
3284	2	2599
1176	3	1521
225	2	1151
2834	9	1589
226	2	4042
3869	2	398
18	2	3200
2294	0	4159
2125	0	1415
485	2	1326
2834	0	1506
3979	2	1464
4136	3	3614
2902	0	2020
2646	0	1972
2646	0	3673
3760	10	3767
3562	6	2247
896	9	386
697	0	2653
2401	9	2677
2042	10	2506
2581	0	4089
3898	2	1949
563	2	2752
2803	2	2921
1330	0	1669
2721	10	1860
3919	2	4021
2543	3	3554
0	1	1641
68	8	3202
2610	5	3332
3571	0	424
1511	2	3058
3798	2	3151
714	3	1902
1080	2	2507
1156	2	1770
834	8	3757
3302	2	3127
1177	1	2437
2732	3	447
2324	0	1293
3010	0	4189
3857	2	1024
2593	0	1932
173	5	2744
766	0	3267
2013	2	257
2840	0	537
2081	10	305
4080	3	1521
2484	9	1250
2117	2	1226
1678	2	2906
2498	8	3446
3528	2	2564
201	2	2653
757	10	4198
1848	0	2445
3650	1	936
2877	0	1932
832	9	1597
3902	2	288
1814	2	460
3287	2	4117
3676	3	3125
3719	2	314
3958	2	499
745	10	1427
3456	2	3106
1401	2	3777
2646	3	1240
1245	2	2146
3872	2	1537
231	2	1580
1804	2	1189
2622	5	3471
158	1	1548
926	3	1250
762	10	2096
3818	2	1682
1259	3	386
3870	2	283
1791	1	2860
25	2	1669
1612	2	3263
3541	2	1771
727	10	4008
3888	2	3058
87	3	4089
791	9	1250
1807	9	1250
458	2	2667
2437	0	305
2129	0	1471
2715	3	1033
3947	2	2180
1156	2	1825
3985	2	2936
3484	0	2653
1534	8	256
2717	5	3414
1590	2	7
2012	6	3960
2713	3	22
1836	1	1584
1790	3	1250
1228	0	2100
1502	0	1804
2484	8	3805
2559	9	88
1224	0	72
3868	2	2918
3798	2	1903
2579	3	4023
2647	6	3666
141	3	3251
1330	3	3505
704	7	849
203	8	3280
4047	10	3648
500	2	3267
1953	0	2943
999	6	3579
2535	0	3711
2816	2	3061
3056	10	3471
1526	2	3061
2453	0	1243
4127	3	1902
3779	2	1765
1028	0	2784
1169	2	2762
3077	0	1149
2712	10	3757
1163	10	1975
124	2	4138
2547	9	4129
896	10	1707
759	9	1250
1154	3	125
3277	2	1289
827	9	3040
3368	2	2667
3542	2	1688
3472	2	1538
3060	10	3823
3458	2	1755
206	9	3125
674	2	1950
3376	2	1067
4229	6	41
2397	8	3554
1440	1	4161
1080	2	2828
1080	2	1932
2687	0	240
2106	0	3262
1449	2	595
1359	2	384
1718	9	514
1125	2	2735
1246	8	2106
1683	2	3730
851	0	4153
3315	2	3439
1309	2	3070
45	5	3444
1966	2	240
3630	8	526
816	8	1039
3896	2	3248
931	0	300
4083	5	64
1157	0	1804
2400	0	2143
3839	2	3199
4150	2	1057
1763	2	2118
3892	2	746
3764	2	2760
3377	2	2960
1510	0	3234
2578	0	737
128	3	1250
1691	2	2280
1661	2	1999
1660	2	473
519	0	1814
3918	2	2551
1807	0	240
3216	0	554
3319	8	3591
3251	2	269
1816	1	1224
103	2	1679
3847	3	3194
2713	3	2057
3317	2	3149
2404	0	1050
1838	1	4022
3870	2	383
4143	0	582
1912	2	1067
1425	7	2291
25	2	2143
2377	0	2191
2033	0	3829
8	5	381
2277	8	872
171	8	2403
3309	2	1270
1573	0	1243
1915	2	3005
3791	2	3083
3970	2	592
399	7	4157
1537	0	1140
1607	0	2854
1499	0	1286
3389	2	301
2421	9	1192
2439	9	447
2475	9	4175
538	3	435
566	0	386
1925	3	2587
1573	9	386
39	5	321
967	3	2677
2811	2	4021
22	0	744
1880	3	2019
699	2	496
3938	2	2783
1611	3	716
2536	9	3496
3974	2	1463
1663	0	1597
2681	5	2658
544	5	3492
3733	0	2702
3985	2	4021
227	2	2950
2738	8	3710
4244	1	2406
3093	9	447
3917	2	1096
1988	0	1669
2531	8	2492
432	0	1200
2850	3	1958
191	8	1040
924	10	3917
2401	0	310
995	0	2017
1125	2	1985
2379	1	4238
1831	0	12
3630	5	3701
2058	3	2053
2767	2	13
3423	2	3574
747	3	305
4248	2	1116
1222	2	739
1590	2	127
2856	8	886
1570	0	3696
1754	0	1839
1417	2	3730
4017	3	1691
2876	2	377
2160	0	1415
3353	0	3234
3842	2	2138
1666	3	3767
1821	3	1565
850	10	3584
87	1	2205
1521	2	1788
2476	1	2438
1180	2	31
3984	2	3234
3368	2	3671
2485	10	1231
326	3	3698
3369	2	1229
4062	8	3595
2087	0	2934
2941	0	2756
840	3	3475
3283	2	1457
566	3	2934
3337	2	2827
1804	2	3041
494	2	595
3138	2	3200
757	10	3397
3473	2	2138
3955	2	308
2159	0	1932
4232	0	3068
2875	3	1192
1012	1	2035
4017	0	4026
4151	8	3201
2467	6	534
1340	5	3223
2868	9	1918
3920	2	3058
3624	2	366
489	2	2988
1083	8	327
2647	5	3323
1909	2	2098
2027	3	1050
1798	3	1521
1766	2	2098
3053	0	3666
2766	1	4199
170	5	676
1584	10	104
1586	0	300
2242	10	610
566	0	4089
677	2	1382
1359	2	3079
84	0	1040
2840	9	1918
3825	2	3537
64	2	2667
1383	2	230
1882	3	1245
2435	1	805
1441	0	3234
1204	0	2306
2772	2	3199
3184	1	3698
714	0	2096
2473	9	2191
4206	0	2828
1676	1	1321
1985	0	3129
2535	10	2066
1490	5	260
128	1	1722
360	2	1398
829	3	1324
570	2	4138
3685	2	383
553	2	1781
2636	3	2597
714	10	836
2589	0	4089
2575	2	2533
2701	3	1297
2551	2	1257
721	1	2253
2961	0	2445
2193	0	3177
1571	6	3118
196	3	737
1705	1	1549
2000	2	2755
3601	2	3134
2199	8	4194
553	2	2959
3636	0	3439
3493	2	1631
1915	2	1289
1931	2	3051
1995	0	103
3031	2	2933
879	3	1902
2232	3	1597
484	2	2653
1851	3	2772
3314	2	2653
1333	3	1521
3490	2	629
1157	9	2092
739	0	3697
138	0	4091
2859	0	2828
2322	1	3235
3959	2	2978
767	0	3718
3049	0	1669
2666	0	4034
2697	3	3583
910	9	1597
3053	7	2456
3869	2	368
2923	7	1017
2853	0	2020
2423	3	1050
166	8	3496
2799	0	2629
954	0	2759
81	1	3883
3862	2	1142
4045	2	508
4211	3	2784
2411	0	1090
3779	2	1631
82	2	1805
961	7	2113
2733	1	3087
3320	2	3575
1744	2	3079
1252	2	523
3533	2	3005
1208	0	2053
54	3	447
3964	2	2938
489	2	1788
675	3	2445
128	5	3559
1195	8	2215
833	3	3614
3878	2	1983
507	0	2114
1505	9	1250
1817	9	1863
1804	2	3734
3676	3	514
3409	2	1382
3466	2	3263
3601	2	32
1952	9	1618
4209	3	1760
2731	10	1319
2898	9	1632
2937	6	2622
478	2	3751
3938	2	2950
1587	1	4246
456	2	1270
553	2	473
372	0	2143
1305	2	1645
954	0	3153
2529	8	2009
3963	2	3242
2337	9	3894
2612	8	2083
1139	0	271
2543	1	2860
3918	2	1067
1129	2	2936
1560	0	240
2489	8	8
3713	7	911
625	0	3234
1892	1	2438
1822	2	474
209	9	2139
177	10	15
1799	8	1520
3337	2	1245
392	2	2824
1820	3	629
3458	6	3582
544	3	336
1125	2	320
2551	2	1403
407	1	532
319	3	1902
2605	2	1669
1750	1	2420
1783	9	1135
2234	0	582
2550	6	3248
4224	3	1502
2148	0	985
1396	2	3992
4249	0	3114
1903	0	3129
3465	2	1245
2072	6	1868
3060	2	2186
3145	2	2958
949	8	836
3045	2	1932
3361	2	595
1129	2	1289
2299	9	102
1925	9	1932
1926	2	592
1622	8	3403
3371	2	2269
931	8	1467
2615	10	3284
2043	0	3698
1170	6	2764
1656	1	517
3056	3	125
1379	1	399
3682	8	3720
2475	3	2185
2117	2	3999
133	5	1899
898	7	338
1456	0	638
1380	2	7
1811	3	1521
529	3	2099
926	9	3378
3038	2	2653
837	3	716
2799	0	287
4062	0	1471
2934	0	3614
3391	2	4117
2424	0	582
480	2	164
194	8	652
2715	8	1162
2485	9	1192
1958	2	3265
3022	9	400
